hc_date,Text(degC),GloOr1(Wpm2),GloOr2(Wpm2),Tamb(degC),mode(),Tcsich(degC),Tcsifr(degC),ConsoCh(kWh),ConsoFr(kWh),ConsoBu(kWh),ConsoEc(kWh),Comm(-),Deb(m3h),Twout(degC),Twin(degC),Puisch(W),Puisfr(W),AppEBu(W),AppEEc(W),AppEqu(W),day,Occ(0ou1),AppPeo(W),date,cluster
2021-01-06 11:00:00,3.0,69.375,69.375,22.03636364,2.0,20.81818182,25.86363636,733808.99,271275.277,33711.22,3710.985,0.0,6.6,29.28,30.5,3647.7,0.0,631.0,138.0,769.0,06/01/2021,1,1651.112793,2021-01-06,3.0
2021-01-06 12:00:00,5.1,91.07732,92.19458666,22.07272727,2.0,20.5,25.86363636,733810.272,271275.277,33711.768,3711.383,0.0,6.6,30.94,31.68,3461.4,0.0,548.0,138.0,686.0,06/01/2021,1,1409.84103,2021-01-06,3.0
2021-01-06 13:00:00,3.7,78.125,78.125,21.95454545,2.0,20.45454545,25.86363636,733810.533,271275.277,33712.341,3711.795,0.0,6.6,33.14,33.45,704.6999997,0.0,573.0,138.0,711.0,06/01/2021,1,1482.513248,2021-01-06,3.0
2021-01-06 14:00:00,3.7,73.250755,73.250755,21.83636364,2.0,20.40909091,25.86363636,733810.816,271275.277,33713.009,3712.162,0.0,6.6,29.84,31.09,764.1000003,0.0,668.0,138.0,806.0,06/01/2021,1,1758.667676,2021-01-06,3.0
2021-01-06 15:00:00,4.1,53.574135,53.574135,21.92727273,2.0,20.40909091,25.86363636,733811.094,271275.277,33713.648,3712.542,0.0,6.6,32.59,33.45,750.5999997,0.0,639.0,138.0,777.0,06/01/2021,1,1674.367903,2021-01-06,3.0
2021-01-06 16:00:00,3.1,93.79793805,30.15651,21.71818182,2.0,20.40909091,25.86363636,733811.214,271275.277,33714.352,3712.936,0.0,6.6,29.84,31.09,324.0,0.0,704.0,138.0,842.0,06/01/2021,1,1863.31567,2021-01-06,3.0
2021-01-06 17:00:00,2.3,3.125,3.125,21.68181818,2.0,20.40909091,25.86363636,733811.542,271275.277,33715.005,3713.307,0.0,6.3,30.94,31.68,885.6,0.0,653.0,138.0,791.0,06/01/2021,1,1715.064345,2021-01-06,3.0
2021-01-06 18:00:00,1.7,0.0,0.0,20.98181818,2.0,18.45454545,25.86363636,733811.612,271275.277,33715.306,3713.492,0.0,9.0,36.45,32.27,189.0,0.0,301.0,185.0,486.0,06/01/2021,0,0.0,2021-01-06,3.0
2021-01-06 19:00:00,2.5,0.0,0.0,20.46363636,2.0,18.45454545,25.86363636,733811.612,271275.277,33715.502,3713.559,0.0,6.6,30.94,31.68,0.0,0.0,196.0,67.0,263.0,06/01/2021,0,0.0,2021-01-06,3.0
2021-01-06 20:00:00,1.2,0.0,0.0,20.1,2.0,18.45454545,25.86363636,733811.612,271275.277,33715.684,3713.604,0.0,9.0,37.0,32.27,0.0,0.0,182.0,45.0,227.0,06/01/2021,0,0.0,2021-01-06,3.0
2021-01-06 21:00:00,-0.5,0.0,0.0,19.67272727,2.0,18.45454545,25.86363636,733811.612,271275.277,33715.865,3713.648,0.0,0.0,29.84,31.09,0.0,0.0,181.0,44.0,225.0,06/01/2021,0,0.0,2021-01-06,3.0
2021-01-06 22:00:00,-1.1,0.0,0.0,19.51818182,2.0,18.45454545,25.86363636,733811.612,271275.277,33716.04,3713.692,0.0,0.0,28.18,29.32,0.0,0.0,175.0,44.0,219.0,06/01/2021,0,0.0,2021-01-06,3.0
2021-01-06 23:00:00,-1.6,0.0,0.0,19.19090909,2.0,18.45454545,25.86363636,733811.612,271275.277,33716.216,3713.737,0.0,0.0,25.98,28.72,0.0,0.0,176.0,45.0,221.0,07/01/2021,0,0.0,2021-01-06,3.0
2021-01-07 00:00:00,-3.0,0.0,0.0,18.87272727,2.0,18.45454545,25.86363636,733811.612,271275.277,33716.398,3713.781,100.0,20.4,30.94,27.54,0.0,0.0,182.0,44.0,226.0,07/01/2021,0,0.0,2021-01-07,3.0
2021-01-07 01:00:00,-3.0,0.0,0.0,18.85454545,2.0,18.45454545,25.86363636,733811.612,271275.277,33716.579,3713.826,100.0,20.8,32.04,28.72,0.0,0.0,181.0,45.0,226.0,07/01/2021,0,0.0,2021-01-07,3.0
2021-01-07 02:00:00,-3.0,0.0,0.0,18.70909091,2.0,18.45454545,25.86363636,733811.612,271275.277,33716.753,3713.87,100.0,16.5,34.8,30.5,0.0,0.0,174.0,44.0,218.0,07/01/2021,0,0.0,2021-01-07,3.0
2021-01-07 03:00:00,-3.4,0.0,0.0,18.62727273,2.0,18.45454545,25.86363636,733811.612,271275.277,33716.933,3713.914,100.0,16.5,30.94,29.32,0.0,0.0,180.0,44.0,224.0,07/01/2021,0,0.0,2021-01-07,3.0
2021-01-07 04:00:00,-3.7,0.0,0.0,18.56363636,2.0,18.45454545,25.86363636,733811.612,271275.277,33717.111,3713.959,100.0,18.5,30.39,29.32,0.0,0.0,178.0,45.0,223.0,07/01/2021,0,0.0,2021-01-07,3.0
2021-01-07 05:00:00,-4.7,0.0,0.0,18.48181818,2.0,18.45454545,25.86363636,733811.612,271275.277,33717.292,3714.003,100.0,17.3,30.94,29.32,0.0,0.0,181.0,44.0,225.0,07/01/2021,0,0.0,2021-01-07,3.0
2021-01-07 06:00:00,-4.6,0.0,0.0,19.06363636,2.0,18.45454545,25.86363636,733812.275,271275.277,33717.48,3714.047,100.0,15.3,32.04,29.32,1790.1,0.0,188.0,44.0,232.0,07/01/2021,1,90.11355034,2021-01-07,3.0
2021-01-07 07:00:00,-4.6,0.0,0.0,20.61818182,2.0,20.5,25.86363636,733815.153,271275.277,33717.662,3714.095,100.0,16.5,32.04,29.91,2266.65,0.0,182.0,48.0,230.0,07/01/2021,1,84.2997729,2021-01-07,3.0
2021-01-07 08:00:00,-4.6,0.0,0.0,20.96363636,2.0,20.5,25.86363636,733817.666,271275.277,33718.101,3714.383,0.0,11.8,32.59,30.5,2266.65,0.0,439.0,288.0,727.0,07/01/2021,1,1529.023467,2021-01-07,3.0
2021-01-07 09:00:00,-3.0,46.25,46.25,21.17272727,2.0,20.5,25.86363636,733819.537,271275.277,33718.798,3714.775,0.0,11.0,35.35,31.68,5051.699999,0.0,697.0,138.0,835.0,07/01/2021,1,1842.967449,2021-01-07,3.0
2021-01-07 10:00:00,-2.1,87.22973,155.9696242,21.40909091,2.0,20.5,25.86363636,733821.379,271275.277,33719.436,3715.13,0.0,9.0,31.49,32.27,4973.4,0.0,638.0,138.0,776.0,07/01/2021,1,1671.461014,2021-01-07,3.0
2021-01-07 11:00:00,0.5,83.740965,248.7156706,21.45454545,2.0,20.5,25.86363636,733822.655,271275.277,33720.013,3715.462,0.0,6.6,31.49,32.27,3445.2,0.0,577.0,138.0,715.0,07/01/2021,1,1494.140802,2021-01-07,3.0
2021-01-07 12:00:00,1.7,118.0849,119.0105785,21.54545455,2.0,20.5,25.86363636,733823.547,271275.277,33720.574,3715.783,0.0,9.0,30.94,31.68,2408.4,0.0,561.0,138.0,699.0,07/01/2021,1,1447.630583,2021-01-07,3.0
2021-01-07 13:00:00,3.6,106.4224,106.4224,21.79090909,2.0,20.5,25.86363636,733824.701,271275.277,33721.22,3716.068,0.0,6.6,32.04,32.86,3115.8,0.0,646.0,285.0,931.0,07/01/2021,1,2122.028766,2021-01-07,3.0
2021-01-07 14:00:00,3.8,74.11972,74.11972,21.97272727,2.0,20.5,25.86363636,733825.617,271275.277,33721.938,3716.394,0.0,6.3,29.84,31.09,2473.2,0.0,718.0,138.0,856.0,07/01/2021,1,1904.012112,2021-01-07,3.0
2021-01-07 15:00:00,3.3,52.8781625,52.8781625,21.87272727,2.0,20.5,25.86363636,733826.148,271275.277,33722.593,3716.726,0.0,6.6,30.39,32.27,1433.7,0.0,655.0,138.0,793.0,07/01/2021,1,1720.878123,2021-01-07,3.0
2021-01-07 16:00:00,2.1,90.78906217,19.364294,21.81818182,2.0,20.5,25.86363636,733826.785,271275.277,33723.219,3717.097,0.0,6.6,34.24,30.5,1719.9,0.0,626.0,138.0,764.0,07/01/2021,1,1636.57835,2021-01-07,3.0
2021-01-07 17:00:00,1.6,1.25,1.25,21.77272727,2.0,20.40909091,25.86363636,733827.517,271275.277,33723.833,3717.41,0.0,9.0,30.94,30.5,1976.4,0.0,614.0,138.0,752.0,07/01/2021,1,1601.695685,2021-01-07,3.0
2021-01-07 18:00:00,0.4,0.0,0.0,21.01818182,2.0,18.45454545,25.86363636,733827.58,271275.277,33724.23,3717.624,0.0,6.6,33.14,33.45,170.1000003,0.0,397.0,214.0,611.0,07/01/2021,0,0.0,2021-01-07,3.0
2021-01-07 19:00:00,-0.1,0.0,0.0,20.33636364,2.0,18.45454545,25.86363636,733827.58,271275.277,33724.487,3717.77,0.0,9.0,29.84,30.5,0.0,0.0,257.0,146.0,403.0,07/01/2021,0,0.0,2021-01-07,3.0
2021-01-07 20:00:00,-1.4,0.0,0.0,19.81818182,2.0,18.45454545,25.86363636,733827.58,271275.277,33724.686,3717.814,0.0,9.0,34.8,33.45,0.0,0.0,199.0,44.0,243.0,07/01/2021,0,0.0,2021-01-07,3.0
2021-01-07 21:00:00,-2.5,0.0,0.0,19.5,2.0,18.45454545,25.86363636,733827.58,271275.277,33724.856,3717.859,0.0,0.0,32.04,31.09,0.0,0.0,170.0,45.0,215.0,07/01/2021,0,0.0,2021-01-07,3.0
2021-01-07 22:00:00,-2.6,0.0,0.0,19.31818182,2.0,18.45454545,25.86363636,733827.58,271275.277,33725.02,3717.904,0.0,0.0,29.84,32.86,0.0,0.0,164.0,45.0,209.0,07/01/2021,0,0.0,2021-01-07,3.0
2021-01-07 23:00:00,-3.1,0.0,0.0,18.96363636,2.0,18.45454545,25.86363636,733827.58,271275.277,33725.185,3717.949,0.0,0.0,27.63,32.86,0.0,0.0,165.0,45.0,210.0,08/01/2021,0,0.0,2021-01-07,3.0
2021-01-08 00:00:00,-3.2,0.0,0.0,18.77272727,2.0,18.45454545,25.86363636,733827.58,271275.277,33725.351,3717.993,100.0,18.1,31.49,28.13,0.0,0.0,166.0,44.0,210.0,08/01/2021,0,0.0,2021-01-08,3.0
2021-01-08 01:00:00,-3.6,0.0,0.0,18.70909091,2.0,18.45454545,25.86363636,733827.58,271275.277,33725.514,3718.038,100.0,19.6,32.59,28.72,0.0,0.0,163.0,45.0,208.0,08/01/2021,0,0.0,2021-01-08,3.0
2021-01-08 02:00:00,-4.2,0.0,0.0,18.6,2.0,18.45454545,25.86363636,733827.58,271275.277,33725.677,3718.082,100.0,16.5,32.59,30.5,0.0,0.0,163.0,44.0,207.0,08/01/2021,0,0.0,2021-01-08,3.0
2021-01-08 03:00:00,-3.8,0.0,0.0,18.54545455,2.0,18.45454545,25.86363636,733827.58,271275.277,33725.84,3718.127,100.0,16.1,31.49,29.91,0.0,0.0,163.0,45.0,208.0,08/01/2021,0,0.0,2021-01-08,3.0
2021-01-08 04:00:00,-4.8,0.0,0.0,18.40909091,2.0,18.45454545,25.86363636,733827.58,271275.277,33726.002,3718.171,100.0,19.2,30.39,29.32,0.0,0.0,162.0,44.0,206.0,08/01/2021,0,0.0,2021-01-08,3.0
2021-01-08 05:00:00,-4.8,0.0,0.0,18.38181818,2.0,18.45454545,25.86363636,733827.58,271275.277,33726.165,3718.215,100.0,19.6,29.84,28.72,0.0,0.0,163.0,44.0,207.0,08/01/2021,0,0.0,2021-01-08,3.0
2021-01-08 06:00:00,-5.0,0.0,0.0,19.05454545,2.0,18.45454545,25.86363636,733828.249,271275.277,33726.328,3718.26,100.0,14.5,31.49,29.91,1806.3,0.0,163.0,45.0,208.0,08/01/2021,1,20.34822104,2021-01-08,3.0
2021-01-08 07:00:00,-5.1,0.0,0.0,20.48181818,2.0,20.5,25.86363636,733830.926,271275.277,33726.49,3718.304,100.0,14.5,32.59,30.5,2266.65,0.0,162.0,44.0,206.0,08/01/2021,1,14.5344436,2021-01-08,3.0
2021-01-08 08:00:00,-4.9,3.75,3.75,21.04545455,2.0,20.40909091,25.86363636,733833.731,271275.277,33726.946,3718.545,0.0,11.4,34.8,31.09,2266.65,0.0,456.0,241.0,697.0,08/01/2021,1,1441.816805,2021-01-08,3.0
2021-01-08 09:00:00,-2.4,53.195812,111.2767106,21.42727273,2.0,20.5,25.86363636,733835.473,271275.277,33727.824,3718.898,0.0,11.4,31.49,31.68,4703.4,0.0,419.0,138.0,557.0,08/01/2021,1,1034.852385,2021-01-08,3.0
2021-01-08 10:00:00,0.1,78.974745,298.6023017,21.4,2.0,20.45454545,25.86363636,733835.821,271275.277,33728.632,3719.228,0.0,9.0,32.59,32.86,939.6,0.0,808.0,138.0,946.0,08/01/2021,1,2165.632097,2021-01-08,3.0
2021-01-08 11:00:00,0.7,98.32693,221.5830066,21.85454545,2.0,20.45454545,25.86363636,733836.399,271275.277,33729.506,3719.538,0.0,9.4,32.59,31.68,1560.6,0.0,419.0,138.0,557.0,08/01/2021,1,1034.852385,2021-01-08,3.0
2021-01-08 12:00:00,1.8,109.80517,112.1319155,21.99090909,2.0,20.36363636,25.86363636,733836.814,271275.277,33730.427,3719.88,0.0,6.6,33.14,33.45,1120.5,0.0,419.0,138.0,557.0,08/01/2021,1,1034.852385,2021-01-08,3.0
2021-01-08 13:00:00,3.3,87.928275,87.928275,21.80909091,2.0,20.36363636,25.86363636,733836.967,271275.277,33731.342,3720.194,0.0,6.3,33.14,33.45,413.1,0.0,419.0,138.0,557.0,08/01/2021,1,1034.852385,2021-01-08,3.0
2021-01-08 14:00:00,3.1,64.641005,64.641005,22.12727273,2.0,20.36363636,25.86363636,733837.186,271275.277,33732.292,3720.526,0.0,9.0,36.45,32.27,591.3,0.0,419.0,138.0,557.0,08/01/2021,1,1034.852385,2021-01-08,3.0
2021-01-08 15:00:00,2.8,50.4029425,50.4029425,22.01818182,2.0,20.36363636,25.86363636,733837.217,271275.277,33733.239,3720.862,0.0,6.6,30.39,31.68,83.7,0.0,419.0,138.0,557.0,08/01/2021,1,1034.852385,2021-01-08,3.0
2021-01-08 16:00:00,2.3,97.79176254,31.236393,21.96363636,2.0,20.36363636,25.86363636,733837.503,271275.277,33734.138,3721.22,0.0,9.0,30.94,31.68,772.2,0.0,419.0,138.0,557.0,08/01/2021,1,1034.852385,2021-01-08,3.0
2021-01-08 17:00:00,1.3,4.375,4.375,21.83636364,2.0,20.36363636,25.86363636,733837.772,271275.277,33734.721,3721.637,0.0,6.6,32.59,32.86,726.3,0.0,583.0,138.0,721.0,08/01/2021,1,1511.582135,2021-01-08,3.0
2021-01-08 18:00:00,1.0,0.0,0.0,21.28181818,2.0,18.40909091,25.86363636,733838.102,271275.277,33735.23,3722.044,0.0,6.6,35.35,31.09,891.0,0.0,509.0,138.0,647.0,08/01/2021,0,0.0,2021-01-08,3.0
2021-01-08 19:00:00,0.4,0.0,0.0,20.6,2.0,18.40909091,25.86363636,733838.102,271275.277,33735.465,3722.222,0.0,9.0,30.39,31.09,0.0,0.0,235.0,178.0,413.0,08/01/2021,0,0.0,2021-01-08,3.0
2021-01-08 20:00:00,-0.3,0.0,0.0,20.21818182,2.0,18.40909091,25.86363636,733838.102,271275.277,33735.622,3722.32,0.0,9.0,32.04,32.86,0.0,0.0,157.0,98.0,255.0,08/01/2021,0,0.0,2021-01-08,3.0
2021-01-08 21:00:00,-0.3,0.0,0.0,19.81818182,2.0,18.40909091,25.86363636,733838.102,271275.277,33735.779,3722.417,0.0,0.0,37.55,32.86,0.0,0.0,157.0,97.0,254.0,08/01/2021,0,0.0,2021-01-08,3.0
2021-01-08 22:00:00,-0.7,0.0,0.0,19.7,2.0,18.40909091,25.86363636,733838.102,271275.277,33735.939,3722.514,0.0,0.0,33.69,31.68,0.0,0.0,160.0,97.0,257.0,08/01/2021,0,0.0,2021-01-08,3.0
2021-01-08 23:00:00,-0.8,0.0,0.0,19.52727273,2.0,18.40909091,25.86363636,733838.102,271275.277,33736.098,3722.611,100.0,0.0,31.49,31.68,0.0,0.0,159.0,97.0,256.0,09/01/2021,0,0.0,2021-01-08,3.0
2021-01-09 00:00:00,-1.2,0.0,0.0,19.40909091,2.0,18.40909091,25.86363636,733838.102,271275.277,33736.259,3722.707,100.0,0.0,29.28,31.09,0.0,0.0,161.0,96.0,257.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 01:00:00,-0.7,0.0,0.0,19.24545455,2.0,18.40909091,25.86363636,733838.102,271275.277,33736.417,3722.804,100.0,0.0,27.63,29.91,0.0,0.0,158.0,97.0,255.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 02:00:00,-1.7,0.0,0.0,19.04545455,2.0,18.40909091,25.86363636,733838.102,271275.277,33736.574,3722.9,100.0,0.0,26.53,28.72,0.0,0.0,157.0,96.0,253.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 03:00:00,-1.0,0.0,0.0,18.96363636,2.0,18.40909091,25.86363636,733838.102,271275.277,33736.732,3722.997,100.0,0.0,25.43,28.13,0.0,0.0,158.0,97.0,255.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 04:00:00,-2.3,0.0,0.0,18.76363636,2.0,18.40909091,25.86363636,733838.102,271275.277,33736.886,3723.093,100.0,0.0,24.32,28.13,0.0,0.0,154.0,96.0,250.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 05:00:00,-1.5,0.0,0.0,18.59090909,2.0,18.40909091,25.86363636,733838.102,271275.277,33737.044,3723.189,100.0,0.0,23.22,27.54,0.0,0.0,158.0,96.0,254.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 06:00:00,-1.5,0.0,0.0,18.57272727,2.0,18.40909091,25.86363636,733838.102,271275.277,33737.207,3723.285,100.0,0.0,22.67,26.95,0.0,0.0,163.0,96.0,259.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 07:00:00,-1.5,0.0,0.0,18.44545455,2.0,18.40909091,25.86363636,733838.102,271275.277,33737.371,3723.382,100.0,22.0,27.08,24.59,0.0,0.0,164.0,97.0,261.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 08:00:00,-1.3,0.0,0.0,18.42727273,2.0,18.40909091,25.86363636,733838.102,271275.277,33737.533,3723.479,100.0,21.2,30.39,26.95,0.0,0.0,162.0,97.0,259.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 09:00:00,-0.7,25.0,25.0,18.55454545,2.0,18.40909091,25.86363636,733838.102,271275.277,33737.696,3723.576,100.0,18.9,32.04,28.13,0.0,0.0,163.0,97.0,260.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 10:00:00,-0.2,42.5,42.5,18.63636364,2.0,18.40909091,25.86363636,733838.102,271275.277,33737.86,3723.673,100.0,17.7,33.14,29.32,0.0,0.0,164.0,97.0,261.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 11:00:00,0.9,80.0,80.0,18.84545455,2.0,18.40909091,25.86363636,733838.102,271275.277,33738.02,3723.771,100.0,16.5,32.04,29.91,0.0,0.0,160.0,98.0,258.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 12:00:00,1.6,104.96401,105.2137568,18.95454545,2.0,18.40909091,25.86363636,733838.102,271275.277,33738.178,3723.868,100.0,18.5,30.39,28.72,0.0,0.0,158.0,97.0,255.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 13:00:00,2.1,81.875,81.875,19.24545455,2.0,18.40909091,25.86363636,733838.102,271275.277,33738.34,3723.964,100.0,16.1,30.94,29.32,0.0,0.0,162.0,96.0,258.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 14:00:00,2.4,76.29261,76.29261,19.37272727,2.0,18.40909091,25.86363636,733838.102,271275.277,33738.502,3724.062,100.0,16.1,30.39,29.32,0.0,0.0,162.0,98.0,260.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 15:00:00,2.9,56.688572,56.688572,19.48181818,2.0,18.40909091,25.86363636,733838.102,271275.277,33738.692,3724.159,100.0,16.5,31.49,29.91,0.0,0.0,190.0,97.0,287.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 16:00:00,2.2,45.01413772,19.734517,19.61818182,2.0,18.40909091,25.86363636,733838.102,271275.277,33738.857,3724.256,100.0,14.5,31.49,29.91,0.0,0.0,165.0,97.0,262.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 17:00:00,1.1,0.0,0.0,19.68181818,2.0,18.40909091,25.86363636,733838.102,271275.277,33739.019,3724.352,0.0,9.4,37.0,32.27,0.0,0.0,162.0,96.0,258.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 18:00:00,1.3,0.0,0.0,19.68181818,2.0,18.40909091,25.86363636,733838.102,271275.277,33739.177,3724.448,0.0,0.0,35.35,31.68,0.0,0.0,158.0,96.0,254.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 19:00:00,0.9,0.0,0.0,19.67272727,2.0,18.40909091,25.86363636,733838.102,271275.277,33739.334,3724.544,0.0,0.0,32.59,31.68,0.0,0.0,157.0,96.0,253.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 20:00:00,1.3,0.0,0.0,19.6,2.0,18.40909091,25.86363636,733838.102,271275.277,33739.491,3724.641,0.0,0.0,30.39,31.09,0.0,0.0,157.0,97.0,254.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 21:00:00,1.6,0.0,0.0,19.50909091,2.0,18.40909091,25.86363636,733838.102,271275.277,33739.649,3724.737,0.0,0.0,28.18,30.5,0.0,0.0,158.0,96.0,254.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 22:00:00,1.4,0.0,0.0,19.46363636,2.0,18.40909091,25.86363636,733838.102,271275.277,33739.808,3724.834,0.0,0.0,26.53,29.91,0.0,0.0,159.0,97.0,256.0,09/01/2021,0,0.0,2021-01-09,3.0
2021-01-09 23:00:00,0.8,0.0,0.0,19.37272727,2.0,18.40909091,25.86363636,733838.102,271275.277,33739.967,3724.931,0.0,0.0,25.43,29.91,0.0,0.0,159.0,97.0,256.0,10/01/2021,0,0.0,2021-01-09,3.0
2021-01-11 00:00:00,-1.4,0.0,0.0,18.22727273,2.0,18.40909091,25.86363636,733838.102,271275.277,33743.981,3727.355,100.0,22.0,30.39,26.95,0.0,0.0,160.0,97.0,257.0,11/01/2021,0,0.0,2021-01-11,3.0
2021-01-11 01:00:00,-1.8,0.0,0.0,18.25454545,2.0,18.40909091,25.86363636,733838.102,271275.277,33744.138,3727.451,100.0,22.0,30.94,28.13,0.0,0.0,157.0,96.0,253.0,11/01/2021,0,0.0,2021-01-11,3.0
2021-01-11 02:00:00,-2.0,0.0,0.0,18.16363636,2.0,18.40909091,25.86363636,733838.102,271275.277,33744.296,3727.548,100.0,20.8,32.04,28.72,0.0,0.0,158.0,97.0,255.0,11/01/2021,0,0.0,2021-01-11,3.0
2021-01-11 03:00:00,-2.1,0.0,0.0,18.1,2.0,18.40909091,25.86363636,733838.102,271275.277,33744.453,3727.644,100.0,20.8,32.59,29.32,0.0,0.0,157.0,96.0,253.0,11/01/2021,0,0.0,2021-01-11,3.0
2021-01-11 04:00:00,-2.5,0.0,0.0,18.1,2.0,18.40909091,25.86363636,733838.102,271275.277,33744.61,3727.741,100.0,19.6,32.59,29.91,0.0,0.0,157.0,97.0,254.0,11/01/2021,0,0.0,2021-01-11,3.0
2021-01-11 05:00:00,-3.1,0.0,0.0,18.06363636,2.0,18.40909091,25.86363636,733838.102,271275.277,33744.775,3727.837,100.0,19.6,33.69,30.5,0.0,0.0,165.0,96.0,261.0,11/01/2021,0,0.0,2021-01-11,3.0
2021-01-11 06:00:00,-2.0,0.0,0.0,19.10909091,2.0,18.40909091,25.86363636,733839.191,271275.277,33744.935,3727.933,100.0,18.5,33.69,30.5,2940.3,0.0,160.0,96.0,256.0,11/01/2021,1,159.8788796,2021-01-11,3.0
2021-01-11 07:00:00,-2.0,0.0,0.0,20.7,2.0,20.45454545,25.86363636,733841.986,271275.277,33745.112,3728.035,100.0,18.1,32.04,30.5,2266.65,0.0,177.0,102.0,279.0,11/01/2021,1,226.7373202,2021-01-11,3.0
2021-01-11 08:00:00,-1.9,0.0,0.0,20.98181818,2.0,20.40909091,25.86363636,733845.287,271275.277,33745.7,3728.337,0.0,9.0,36.45,31.68,2266.65,0.0,588.0,138.0,726.0,11/01/2021,1,1526.116578,2021-01-11,3.0
2021-01-11 09:00:00,-1.9,17.5,17.5,21.54545455,2.0,20.72727273,25.86363636,733847.71,271275.277,33746.5,3728.769,0.0,9.0,38.1,33.45,2266.65,0.0,800.0,138.0,938.0,11/01/2021,1,2142.376987,2021-01-11,3.0
2021-01-11 10:00:00,-1.5,58.125,58.125,21.70909091,2.0,20.72727273,25.86363636,733849.628,271275.277,33747.287,3729.222,0.0,6.3,30.39,31.09,5178.6,0.0,787.0,138.0,925.0,11/01/2021,1,2104.587434,2021-01-11,3.0
2021-01-11 11:00:00,-0.6,83.75,83.75,21.57272727,2.0,20.72727273,25.86363636,733851.355,271275.277,33748.006,3729.69,0.0,11.4,34.8,31.09,4662.9,0.0,719.0,138.0,857.0,11/01/2021,1,1906.919001,2021-01-11,3.0
2021-01-11 12:00:00,-0.3,93.01606,93.08189303,21.60909091,2.0,20.40909091,25.86363636,733852.721,271275.277,33748.755,3730.111,0.0,9.0,37.55,32.86,3688.2,0.0,749.0,138.0,887.0,11/01/2021,1,1994.125662,2021-01-11,3.0
2021-01-11 13:00:00,-0.1,103.417595,103.417595,21.36363636,2.0,20.40909091,25.86363636,733852.956,271275.277,33749.433,3730.508,0.0,6.3,30.39,31.68,634.4999997,0.0,678.0,138.0,816.0,11/01/2021,1,1787.736563,2021-01-11,3.0
2021-01-11 14:00:00,-0.3,71.25,71.25,21.44545455,2.0,20.40909091,25.86363636,733853.732,271275.277,33750.179,3730.884,0.0,6.6,33.14,33.45,2095.2,0.0,746.0,138.0,884.0,11/01/2021,1,1985.404996,2021-01-11,3.0
2021-01-11 15:00:00,-0.4,39.375,39.375,21.65454545,2.0,20.68181818,25.86363636,733855.228,271275.277,33750.989,3731.223,0.0,8.6,36.45,31.09,4039.2,0.0,810.0,138.0,948.0,11/01/2021,1,2171.445874,2021-01-11,3.0
2021-01-11 16:00:00,-0.5,16.875,16.875,21.60909091,2.0,20.68181818,25.86363636,733856.986,271275.277,33751.753,3731.661,0.0,6.3,32.04,32.27,4746.6,0.0,764.0,138.0,902.0,11/01/2021,1,2037.728993,2021-01-11,3.0
2021-01-11 17:00:00,-1.1,0.0,0.0,21.60909091,2.0,20.68181818,25.86363636,733858.425,271275.277,33752.569,3732.149,0.0,8.6,38.1,32.86,3885.3,0.0,816.0,138.0,954.0,11/01/2021,1,2188.887207,2021-01-11,3.0
2021-01-11 18:00:00,-1.5,0.0,0.0,20.96363636,2.0,18.40909091,25.86363636,733859.192,271275.277,33753.143,3732.412,0.0,11.0,33.69,30.5,2070.9,0.0,574.0,263.0,837.0,11/01/2021,0,0.0,2021-01-11,3.0
2021-01-11 19:00:00,-2.1,0.0,0.0,20.26363636,2.0,18.40909091,25.86363636,733859.192,271275.277,33753.39,3732.497,0.0,6.3,30.94,31.68,0.0,0.0,247.0,85.0,332.0,11/01/2021,0,0.0,2021-01-11,3.0
2021-01-11 20:00:00,-2.8,0.0,0.0,19.66363636,2.0,18.40909091,25.86363636,733859.192,271275.277,33753.603,3732.541,0.0,6.3,32.04,32.27,0.0,0.0,213.0,44.0,257.0,11/01/2021,0,0.0,2021-01-11,3.0
